City,Date,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,windspeed,winddir,sealevelpressure,cloudcover,visibility,sunrise,sunset,moonphase,conditions,description
Hyderabad,2008-05-30,40.1,29.1,35.6,41,31.4,36.3,16.6,33.92,22.3,300,,90,6,2008-05-30 05:41:05,2008-05-30 18:46:22,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
Hyderabad,2008-05-31,36.1,31.1,33.4,38.2,31,34.9,18.6,41.64,16.6,244.5,,80,6.8,2008-05-31 05:41:01,2008-05-31 18:46:44,0.93,Partially cloudy,Partly cloudy throughout the day.
Hyderabad,2008-06-01,38.1,29.1,33.9,39.3,30.4,35,17.8,39.99,27.7,296.7,,65,9.8,2008-06-01 05:40:58,2008-06-01 18:47:05,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
Hyderabad,2008-06-02,37.1,29.1,33.5,39.4,30.9,35.4,19.1,43.51,27.7,283,,82.7,7.4,2008-06-02 05:40:55,2008-06-02 18:47:26,0.99,Partially cloudy,Partly cloudy throughout the day.
Hyderabad,2008-06-03,38.1,29.1,34,39.9,29.9,35.7,18.7,41.29,27.7,191.8,,56.2,9.5,2008-06-03 05:40:54,2008-06-03 18:47:47,1,Partially cloudy,Partly cloudy throughout the day.
Hyderabad,2008-06-04,37.1,27.1,32.6,40.2,29.3,35,20.2,49.66,18.4,235,,70,6,2008-06-04 05:40:53,2008-06-04 18:48:08,0,Partially cloudy,Partly cloudy throughout the day.
Hyderabad,2008-06-05,37.1,28.1,33.5,38.7,29.3,35.2,19.1,43.28,38.9,264,,54,7.7,2008-06-05 05:40:54,2008-06-05 18:48:28,0.02,Partially cloudy,Partly cloudy throughout the day.
Hyderabad,2008-06-06,37.1,28.1,31.9,38.7,28.9,33,18.1,44.4,33.5,278.3,,63.3,10,2008-06-06 05:40:55,2008-06-06 18:48:48,0.05,Partially cloudy,Partly cloudy throughout the day.
Hyderabad,2008-06-07,35.1,29.1,32.6,37.8,30.9,35.3,20.5,49.4,25.9,262.2,,50,6.7,2008-06-07 05:40:57,2008-06-07 18:49:08,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
Hyderabad,2008-06-08,33.1,26.1,30.5,35.4,26.1,32.5,20.3,55.46,33.5,263,,90,6.6,2008-06-08 05:41:00,2008-06-08 18:49:27,0.14,Partially cloudy,Partly cloudy throughout the day.
Hyderabad,2008-06-09,35.1,28.1,32.7,37.8,29.7,34.8,19.7,46.99,37.1,253.3,,76.7,7.6,2008-06-09 05:41:04,2008-06-09 18:49:46,0.19,Partially cloudy,Partly cloudy throughout the day.
Hyderabad,2008-06-10,35.1,26.1,32,37.1,26.1,33.5,19,46.99,40.7,269.2,,70,7.8,2008-06-10 05:41:09,2008-06-10 18:50:05,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
Hyderabad,2008-06-11,35.1,27.1,30.8,37.8,28,32.3,19.1,50.05,48.2,261.7,,90,7.1,2008-06-11 05:41:14,2008-06-11 18:50:24,0.3,Partially cloudy,Partly cloudy throughout the day.
Hyderabad,2008-06-12,31.1,26.1,28.6,33.8,26.1,30.3,20.7,63.05,27.7,271.7,,90,6,2008-06-12 05:41:21,2008-06-12 18:50:42,0.34,Partially cloudy,Partly cloudy throughout the day.
Hyderabad,2008-06-13,31.1,24.1,28.6,34.7,24.1,30.8,21.3,65.46,37.1,260,,93.8,7,2008-06-13 05:41:28,2008-06-13 18:50:59,0.39,Overcast,Cloudy skies throughout the day.
Hyderabad,2008-06-14,33.1,27.1,30.2,34.3,28.3,31.5,18.8,51.18,42.5,268.6,,67.1,8,2008-06-14 05:41:36,2008-06-14 18:51:16,0.42,Partially cloudy,Partly cloudy throughout the day.
Hyderabad,2008-06-15,32.1,24.1,28.6,33.6,24.1,29.8,19.7,59.93,27.7,263.6,,87.3,5.5,2008-06-15 05:41:45,2008-06-15 18:51:33,0.45,Partially cloudy,Partly cloudy throughout the day.
Hyderabad,2008-06-16,34.1,25.1,30.1,35.9,25.1,31.2,19.1,53.37,37.1,257.5,,90,6,2008-06-16 05:41:54,2008-06-16 18:51:49,0.48,Partially cloudy,Partly cloudy throughout the day.
Hyderabad,2008-06-17,31.1,27.1,29.1,31.5,28.3,30.2,18.7,53.9,37.1,260,,90,6.2,2008-06-17 05:42:04,2008-06-17 18:52:04,0.49,Partially cloudy,Partly cloudy throughout the day.
Hyderabad,2008-06-18,34.1,26.1,31.1,35.4,26.1,32.1,18.7,49.84,27.7,260,,90,6.7,2008-06-18 05:42:15,2008-06-18 18:52:19,0.5,Partially cloudy,Partly cloudy throughout the day.
Hyderabad,2008-06-19,35.1,29.1,32.9,36.4,29.9,34.1,18.2,43.03,22.3,259.1,,57.3,6.7,2008-06-19 05:42:26,2008-06-19 18:52:33,0.51,Partially cloudy,Partly cloudy throughout the day.
Hyderabad,2008-06-20,36.1,27.1,31.6,36.9,28.3,32.7,18.3,46.46,29.5,264.5,,71.8,6,2008-06-20 05:42:39,2008-06-20 18:52:47,0.52,Partially cloudy,Partly cloudy throughout the day.
Hyderabad,2008-06-21,34.1,27.1,31.1,35.2,28.3,32.5,19.1,49.58,35.3,276.7,,33.3,7.2,2008-06-21 05:42:51,2008-06-21 18:53:00,0.53,Partially cloudy,Partly cloudy throughout the day.
Hyderabad,2008-06-22,32.1,28.1,30.7,33,28.6,31.6,18,46.78,27.7,272.7,,73.6,7.3,2008-06-22 05:43:05,2008-06-22 18:53:12,0.56,Partially cloudy,Partly cloudy throughout the day.
Hyderabad,2008-06-23,36.1,28.1,32.9,39.9,29.7,35,19.4,46.17,27.7,278,,84,5.8,2008-06-23 05:43:19,2008-06-23 18:53:24,0.61,Partially cloudy,Partly cloudy throughout the day.
Hyderabad,2008-06-24,31.1,25.1,28.4,32.5,25.1,29.6,20.1,61.59,22.3,295.5,,90,6,2008-06-24 05:43:33,2008-06-24 18:53:35,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
Hyderabad,2008-06-25,30.1,24.1,28.3,32.9,24.1,30.6,21.3,66.36,29.5,288.6,,90,5.7,2008-06-25 05:43:48,2008-06-25 18:53:45,0.7,Partially cloudy,Partly cloudy throughout the day.
Hyderabad,2008-06-26,32.1,25.1,29.4,34.7,25.1,31.8,21.1,61.14,27.7,281.3,,90,7.5,2008-06-26 05:44:03,2008-06-26 18:53:55,0.75,Partially cloudy,Partly cloudy throughout the day.
Hyderabad,2008-06-27,29.1,25.1,26.7,32.1,25.1,27.6,21.7,74.46,27.7,291.7,,90,6,2008-06-27 05:44:19,2008-06-27 18:54:03,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
Hyderabad,2008-06-28,31.1,25.1,28.6,33.8,25.1,30.3,20.9,63.83,27.7,260,,90,6,2008-06-28 05:44:36,2008-06-28 18:54:11,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
Hyderabad,2008-06-29,33.1,26.1,28.9,36.2,26.1,30.1,19.9,59.03,27.7,252,,50,6.8,2008-06-29 05:44:53,2008-06-29 18:54:18,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
Hyderabad,2008-06-30,33.1,28.1,30.3,36.2,30.2,32.8,20.9,57.73,54,271.4,,55.7,6.9,2008-06-30 05:45:10,2008-06-30 18:54:24,0.96,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-04-01,32.1,24.1,27.5,32.5,24.1,28,19.4,62.88,13,213.1,,45.8,3,2008-04-01 05:29:01,2008-04-01 17:51:57,0.88,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-04-02,35.1,23.1,28.8,43.5,23.1,31.6,22,68.06,18.4,155,,32.5,3.6,2008-04-02 05:28:05,2008-04-02 17:52:18,0.92,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-04-03,34.1,21.1,28.4,39.5,21.1,30.6,22,69.81,22.3,183.7,,40.9,3.4,2008-04-03 05:27:08,2008-04-03 17:52:39,0.96,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-04-04,26.1,21.1,23.1,26.1,21.1,23.1,19.3,80.12,16.6,151.5,,69,3.1,2008-04-04 05:26:12,2008-04-04 17:53:00,0.99,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-04-05,34.1,21.1,25.7,36.6,21.1,26.4,19.8,73.27,18.4,131.8,,55,2.7,2008-04-05 05:25:17,2008-04-05 17:53:22,1,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-04-06,33.1,21.1,25.6,33.1,21.1,26.2,19.7,72.49,14.8,204.5,,43.6,3.1,2008-04-06 05:24:21,2008-04-06 17:53:43,0,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-04-07,34.1,22.1,27.3,34.6,22.1,27.7,19.1,64.63,11.2,278.6,,11.7,3.1,2008-04-07 05:23:26,2008-04-07 17:54:04,0.01,Clear,Clear conditions throughout the day.
Kolkata,2008-04-08,35.1,22.1,28,35.8,22.1,28.6,20,65.57,9.4,271.7,,28.1,2.6,2008-04-08 05:22:31,2008-04-08 17:54:26,0.04,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-04-09,35.1,24.1,28.5,35.6,24.1,29.1,19.1,60.77,11.2,254.4,,31.3,3,2008-04-09 05:21:37,2008-04-09 17:54:48,0.08,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-04-10,36.1,23.1,29.7,36.4,23.1,30.8,19.7,59.42,13,235.6,,44.2,2.8,2008-04-10 05:20:43,2008-04-10 17:55:09,0.13,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-04-11,39.1,25.1,31.2,40.5,25.1,32.7,20.2,55.82,13,178.8,,27.1,3.7,2008-04-11 05:19:49,2008-04-11 17:55:31,0.18,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-04-12,39.1,25.1,31.3,43.7,25.1,34.5,22.8,65.47,14.8,141,,9.6,3.4,2008-04-12 05:18:56,2008-04-12 17:55:53,0.23,Clear,Clear conditions throughout the day.
Kolkata,2008-04-13,37.1,23.1,30.2,44.7,23.1,35.3,24,71.42,16.6,164.3,,55,3,2008-04-13 05:18:03,2008-04-13 17:56:16,0.28,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-04-14,35.1,23.1,28.7,42.3,23.1,33.3,23.8,75.87,18.4,136.5,,35.2,3.1,2008-04-14 05:17:11,2008-04-14 17:56:38,0.34,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-04-15,35.1,26.1,29.7,42.1,26.1,33.7,23.8,72.4,24.1,148.6,,24.1,3.9,2008-04-15 05:16:19,2008-04-15 17:57:01,0.39,Partially cloudy,Becoming cloudy in the afternoon.
Kolkata,2008-04-16,34.1,26.1,30,47.5,26.1,36.7,25.8,79.01,16.6,141.4,,60.8,3.5,2008-04-16 05:15:28,2008-04-16 17:57:23,0.43,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-04-17,37.1,28.1,30.9,51.7,33.7,39,26.3,77.44,18.4,140,,54.2,3,2008-04-17 05:14:38,2008-04-17 17:57:46,0.46,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-04-18,36.1,28.1,30.6,46.9,33.7,38.3,26.2,78.33,11.2,139,,28.1,2.8,2008-04-18 05:13:48,2008-04-18 17:58:09,0.48,Partially cloudy,Clearing in the afternoon.
Kolkata,2008-04-19,38.1,28.1,31.9,44.8,33.7,39,25.3,70.75,14.8,138.7,,18.3,3.1,2008-04-19 05:12:58,2008-04-19 17:58:32,0.5,Clear,Clear conditions throughout the day.
Kolkata,2008-04-20,39.1,28.1,32.7,47.3,33.7,38.7,24.1,63.95,13,201.3,,16.4,3.3,2008-04-20 05:12:10,2008-04-20 17:58:56,0.5,Clear,Clear conditions throughout the day.
Kolkata,2008-04-21,40.1,28.1,33,44,32.1,37.9,23,59.15,11.2,165.5,,7.5,3.4,2008-04-21 05:11:21,2008-04-21 17:59:19,0.51,Clear,Clear conditions throughout the day.
Kolkata,2008-04-22,40.1,28.1,33.1,47.3,32.8,39.4,24.4,63.22,14.8,166.5,,16.1,3.7,2008-04-22 05:10:34,2008-04-22 17:59:43,0.52,Clear,Clear conditions throughout the day.
Kolkata,2008-04-23,39.1,28.1,32.4,43.7,32.1,37.6,23.5,62.78,18.4,164.8,,5,4.2,2008-04-23 05:09:47,2008-04-23 18:00:07,0.54,Clear,Clear conditions throughout the day.
Kolkata,2008-04-24,37.1,26.1,31.2,46.1,26.1,37,24.7,70.28,18.4,152.1,,10.4,4.1,2008-04-24 05:09:01,2008-04-24 18:00:32,0.57,Clear,Clear conditions throughout the day.
Kolkata,2008-04-25,38.1,28.1,31.2,47.5,31.4,36.5,24,67.14,18.4,157.5,,0,4.5,2008-04-25 05:08:16,2008-04-25 18:00:56,0.61,Clear,Clear conditions throughout the day.
Kolkata,2008-04-26,36.1,27.1,31.1,43.3,30.8,35.6,23.2,64.76,22.3,155,,8.2,4.6,2008-04-26 05:07:32,2008-04-26 18:01:21,0.65,Clear,Clear conditions throughout the day.
Kolkata,2008-04-27,35.1,28.1,30.4,42.1,32.1,35.4,23.9,69.03,24.1,169.2,,17.1,5,2008-04-27 05:06:48,2008-04-27 18:01:45,0.7,Clear,Clear conditions throughout the day.
Kolkata,2008-04-28,35.1,27.1,30.6,42.1,30.8,36.3,24.6,71.64,22.3,172.5,,42.1,5,2008-04-28 05:06:05,2008-04-28 18:02:10,0.75,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-04-29,37.1,28.1,31.9,59.9,32.8,40.1,25.8,71.67,18.4,155,,40.9,5.3,2008-04-29 05:05:23,2008-04-29 18:02:36,0.8,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-04-30,37.1,27.1,31.6,44.8,31.4,38.4,25.2,70.9,18.4,145.7,,43.9,4.9,2008-04-30 05:04:42,2008-04-30 18:03:01,0.85,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-05-01,37.1,27.1,32.1,46.4,30.8,39.5,25.4,69.12,18.4,151,,35.8,5.2,2008-05-01 05:04:01,2008-05-01 18:03:27,0.9,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-05-02,38.1,28.1,31.3,47.5,30.8,37.4,24.4,68.08,18.4,139.5,,42.2,4.4,2008-05-02 05:03:22,2008-05-02 18:03:52,0.94,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-05-03,38.1,25.1,30.9,49.1,25.1,36.4,23.6,66.37,55.4,141.2,,50,3.8,2008-05-03 05:02:43,2008-05-03 18:04:18,0.98,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-05-04,36.1,24.1,29.2,48.3,24.1,33.5,23,69.95,18.4,100,,50.8,3.4,2008-05-04 05:02:06,2008-05-04 18:04:45,1,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-05-05,37.1,23.1,28.8,47.8,23.1,32.4,23.1,72.6,24.1,160.5,,37.9,3.6,2008-05-05 05:01:29,2008-05-05 18:05:11,1,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-05-06,35.1,23.1,28.6,46.9,23.1,32.9,22.6,70.22,14.8,128.9,,58.3,4,2008-05-06 05:00:53,2008-05-06 18:05:37,0.01,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-05-07,36.1,26.1,31.2,42.1,26.1,35.8,23.6,66.04,20.5,159.4,,32.6,4.3,2008-05-07 05:00:18,2008-05-07 18:06:04,0.03,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-05-08,37.1,24.1,30.6,46.4,24.1,36.9,25,73.68,27.7,193.8,,40.4,4.2,2008-05-08 04:59:44,2008-05-08 18:06:31,0.07,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-05-09,37.1,23.1,30.6,42.2,23.1,35,23.6,69.29,16.6,152,,24.3,4.3,2008-05-09 04:59:12,2008-05-09 18:06:58,0.11,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-05-10,38.1,23.1,31.6,47.8,23.1,38.5,25.2,71.26,22.3,162.6,,41.7,3.4,2008-05-10 04:58:40,2008-05-10 18:07:25,0.16,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-05-11,37.1,25.1,30.6,44.7,25.1,35.2,24.2,70.79,16.6,154.5,,33.6,4.2,2008-05-11 04:58:09,2008-05-11 18:07:52,0.22,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-05-12,34.1,26.1,29.8,40.7,26.1,33.5,23,67.82,13,173.6,,50,4.7,2008-05-12 04:57:39,2008-05-12 18:08:19,0.27,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-05-13,36.1,26.1,30.7,45.5,26.1,36.3,24.5,71.4,14.8,147.5,,50.4,3.5,2008-05-13 04:57:10,2008-05-13 18:08:47,0.32,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-05-14,37.1,24.1,30.2,44.7,24.1,34,23.5,69.54,18.4,146.4,,34.6,3.9,2008-05-14 04:56:43,2008-05-14 18:09:14,0.37,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-05-15,36.1,24.1,30,46.4,24.1,34.8,24.3,73.62,16.6,115.6,,47.3,3.8,2008-05-15 04:56:16,2008-05-15 18:09:41,0.41,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-05-16,37.1,26.1,31.5,45.1,26.1,37.7,24.5,67.56,13,203.3,,37.4,4.1,2008-05-16 04:55:51,2008-05-16 18:10:09,0.44,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-05-17,39.1,24.1,31.6,47.3,24.1,36.1,22.9,62.03,35.3,177.2,,56.1,4,2008-05-17 04:55:26,2008-05-17 18:10:36,0.47,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-05-18,38.1,23.1,29.8,42.1,23.1,32,21.2,62.2,46.4,182.8,,53.8,3.4,2008-05-18 04:55:03,2008-05-18 18:11:04,0.49,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-05-19,35.1,24.1,29.4,46.9,24.1,33.9,23.7,72.41,24.1,122.9,,58.3,4.6,2008-05-19 04:54:41,2008-05-19 18:11:31,0.5,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-05-20,34.1,25.1,28.7,42.1,25.1,31.3,21.4,64.83,14.8,119,,61.3,4.3,2008-05-20 04:54:20,2008-05-20 18:11:59,0.5,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-05-21,35.1,24.1,29.3,38.7,24.1,31.6,21.6,64.53,13,166.3,,45.7,4.2,2008-05-21 04:54:00,2008-05-21 18:12:26,0.51,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-05-22,37.1,25.1,31.1,46.1,25.1,35.2,22.8,64,22.3,153.9,,44.8,4.8,2008-05-22 04:53:41,2008-05-22 18:12:53,0.53,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-05-23,34.1,24.1,29.4,42.3,24.1,33.9,24.1,74.15,18.4,133.8,,57,4.5,2008-05-23 04:53:23,2008-05-23 18:13:21,0.55,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-05-24,33.1,25.1,28.7,42.3,25.1,32.8,24.1,76.8,16.6,117.1,,43.3,4.3,2008-05-24 04:53:07,2008-05-24 18:13:48,0.59,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-05-25,32.1,24.1,27,39.3,24.1,29.1,23.7,82.83,22.3,148.9,,56.1,2.6,2008-05-25 04:52:51,2008-05-25 18:14:15,0.63,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-05-26,35.1,25.1,28.1,43.5,25.1,30.7,24.2,80.8,18.4,131.8,,66.7,3.4,2008-05-26 04:52:37,2008-05-26 18:14:41,0.67,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-05-27,37.1,26.1,30.8,51.7,26.1,37.2,25.3,73.77,13,137.1,,49.1,3.1,2008-05-27 04:52:24,2008-05-27 18:15:08,0.72,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-05-28,39.1,27.1,32.3,44.8,30.2,37.6,23.8,64.16,16.6,180.6,,35.4,3.7,2008-05-28 04:52:12,2008-05-28 18:15:34,0.77,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-05-29,38.1,29.1,32.8,49.1,35.2,42,26.3,70.55,16.6,153.3,,35,3.8,2008-05-29 04:52:01,2008-05-29 18:16:00,0.83,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-05-30,39.1,27.1,31.5,52.4,29.7,38.5,24.9,69.49,27.7,148.7,,50.4,3.9,2008-05-30 04:51:51,2008-05-30 18:16:26,0.88,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-05-31,37.1,28.1,32,47.8,30.8,40.5,25.8,70.71,18.4,151.1,,55.5,3.5,2008-05-31 04:51:43,2008-05-31 18:16:52,0.93,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-06-01,37.1,28.1,32.2,47.8,32.8,40.4,25.9,70.64,22.3,156.8,,46.4,3.8,2008-06-01 04:51:35,2008-06-01 18:17:17,0.97,Partially cloudy,Clearing in the afternoon.
Kolkata,2008-06-02,36.1,24.1,30.6,46.4,24.1,37.4,25.7,76.79,22.3,144.6,,59.2,3.4,2008-06-02 04:51:29,2008-06-02 18:17:42,0.99,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-06-03,35.1,25.1,29.8,43.7,25.1,35.4,25.3,78.28,16.6,148.6,,62.5,3.1,2008-06-03 04:51:24,2008-06-03 18:18:06,1,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-06-04,37.1,27.1,31.1,47.8,30.2,37.5,24.9,70.82,16.6,180.6,,48.3,3.3,2008-06-04 04:51:20,2008-06-04 18:18:31,0,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-06-05,30.1,23.1,25.7,39,23.1,27,23.7,89.38,20.5,141.7,,74.3,3,2008-06-05 04:51:17,2008-06-05 18:18:54,0.02,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-06-06,34.1,25.1,28.6,39.5,25.1,31.7,24,77.85,18.4,150,,59.2,3.2,2008-06-06 04:51:15,2008-06-06 18:19:17,0.05,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-06-07,33.1,27.1,28.8,42.5,30.8,34.5,25.5,82.62,18.4,113.8,,60.9,3.1,2008-06-07 04:51:14,2008-06-07 18:19:40,0.09,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-06-08,34.1,26.1,29.5,44,26.1,35.5,25.8,81.38,18.4,98.3,,70,3.3,2008-06-08 04:51:14,2008-06-08 18:20:02,0.14,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-06-09,33.1,26.1,29.5,44,26.1,36.2,26.2,83.38,14.8,93.5,,55,4.4,2008-06-09 04:51:15,2008-06-09 18:20:24,0.19,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-06-10,31.1,26.1,28.1,40.8,26.1,33.5,25.9,88.01,13,126.4,,68.3,3,2008-06-10 04:51:18,2008-06-10 18:20:45,0.24,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-06-11,34.1,27.1,29.7,44.3,31.4,37.1,26.3,82.17,16.6,122.2,,57,3.5,2008-06-11 04:51:21,2008-06-11 18:21:05,0.3,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-06-12,35.1,28.1,31.3,46.9,33.7,41.1,27.1,78.76,11.2,124.4,,46.2,3.7,2008-06-12 04:51:25,2008-06-12 18:21:25,0.34,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-06-13,35.1,28.1,31.2,46.9,34.7,40.3,26.8,78.8,16.6,147,,45.8,3.3,2008-06-13 04:51:31,2008-06-13 18:21:44,0.39,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-06-14,33.1,27.1,29.6,44.3,31.4,38.2,27.2,87.57,11.2,140,,65.8,3.1,2008-06-14 04:51:37,2008-06-14 18:22:03,0.42,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-06-15,34.1,26.1,29.1,45.5,26.1,34.8,25.1,79.65,14.8,136.7,,61.7,3.4,2008-06-15 04:51:44,2008-06-15 18:22:21,0.45,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-06-16,32.1,27.1,28.8,39.3,30.8,34.4,25.4,82.63,18.4,125,,75,3.7,2008-06-16 04:51:53,2008-06-16 18:22:38,0.48,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-06-17,27.1,24.1,25.8,32,24.1,26.8,24.6,93.3,22.3,188.7,,95.2,2.5,2008-06-17 04:52:02,2008-06-17 18:22:54,0.49,Overcast,Cloudy skies throughout the day.
Kolkata,2008-06-18,29.1,23.1,25.8,34.7,23.1,27.6,24.3,91.61,20.5,166.3,,92.9,2.6,2008-06-18 04:52:12,2008-06-18 18:23:10,0.5,Overcast,Cloudy skies throughout the day.
Kolkata,2008-06-19,29.1,25.1,26.9,37,25.1,30.3,25.4,91.84,14.8,150,,90,2.9,2008-06-19 04:52:23,2008-06-19 18:23:24,0.51,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-06-20,31.1,27.1,28.6,42.6,31.4,36,27,91.17,9.4,145.7,,87,2.5,2008-06-20 04:52:35,2008-06-20 18:23:38,0.52,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-06-21,33.1,24.1,28.9,42.3,24.1,35.2,26.1,85.79,13,164.8,,78.8,3,2008-06-21 04:52:47,2008-06-21 18:23:51,0.53,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-06-22,33.1,27.1,29.7,42.3,31.4,36.6,26,80.96,13,154.5,,49.1,3.3,2008-06-22 04:53:01,2008-06-22 18:24:03,0.56,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-06-23,32.1,27.1,29.6,42.5,31.4,36.5,25.9,80.97,14.8,132.6,,60.8,3,2008-06-23 04:53:15,2008-06-23 18:24:15,0.61,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-06-24,34.1,28.1,30.2,45.5,33.7,38.4,26.7,81.99,13,102.3,,51.7,3.2,2008-06-24 04:53:30,2008-06-24 18:24:25,0.65,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-06-25,34.1,26.1,29.7,43.7,26.1,36.6,26.2,82.15,14.8,74,,44.2,3.5,2008-06-25 04:53:45,2008-06-25 18:24:34,0.7,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-06-26,33.1,27.1,29.8,42.3,30.8,36.3,25.6,79.17,14.8,82.4,,59.1,3.9,2008-06-26 04:54:02,2008-06-26 18:24:43,0.75,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-06-27,34.1,26.1,29.8,45.5,26.1,37,26.3,82.31,13,77,,70,3.6,2008-06-27 04:54:19,2008-06-27 18:24:50,0.81,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-06-28,35.1,27.1,29.8,45.1,31.4,36.9,26.1,81.42,13,110.4,,70,3.4,2008-06-28 04:54:37,2008-06-28 18:24:56,0.86,Partially cloudy,Partly cloudy throughout the day.
Kolkata,2008-06-29,30.1,27.1,28.2,39,30.8,34.5,26.4,89.99,13,127.5,,67.5,3.2,2008-06-29 04:54:55,2008-06-29 18:25:02,0.91,Partially cloudy,Clearing in the afternoon.
Kolkata,2008-06-30,29.1,26.1,27.2,37,26.1,31.2,25.8,91.81,18.4,156.9,,85.4,2.5,2008-06-30 04:55:14,2008-06-30 18:25:06,0.96,Partially cloudy,Partly cloudy throughout the day.
Mumbai,2008-04-01,30.1,24.1,26.6,30.1,24.1,26.8,17.3,57.55,22.3,233.3,,30.9,5.4,2008-04-01 06:32:33,2008-04-01 18:52:37,0.88,Partially cloudy,Partly cloudy throughout the day.
